# ra, dec
15.179462, -2.928509
15.179973, 3.764807
15.182099, 0.923992
15.182989, 1.789675
15.183082, -1.056493
15.184231, -4.136392
15.184479, 5.147644
15.185698, 0.906853
15.185895, -0.123103
15.186212, -2.901537
15.186244, -4.947305
15.186276, 1.005158
15.186335, -2.187807
15.187217, -3.015014
15.188904, -1.109203
15.191328, 3.289044
15.191842, -0.848855
15.192308, -2.167703
15.192355, -0.982033
15.192658, -1.907575
15.192809, -2.707974
15.195139, 1.149760
15.196134, -3.507357
15.198175, 1.428375
15.198688, -0.631174
15.200496, 2.365724
15.200638, -2.825142
15.201027, 0.408718
15.201284, -4.375760
15.201438, 1.044157
15.202796, -1.896602
15.203381, 2.267793
15.204408, -4.261879
15.205446, -6.477667
15.205728, -2.276919
15.205886, 0.539144
15.206667, 4.138232
15.208071, 0.431714
15.208739, 0.409357
15.208777, -1.628792
15.209665, -2.960714
15.210501, -4.280086
15.211105, -2.420597
15.211385, -3.761653
15.211508, 5.211787
15.215199, -1.443160
15.215236, 3.527391
15.217172, 1.132731
15.217418, 4.106034
15.217580, -2.711367
15.217915, -3.331173
15.218555, -0.449364
15.219795, -0.526575
15.219861, -3.053605
15.220020, -3.523500
15.220387, 0.099373
15.221032, 0.633630
15.222232, 8.331601
15.223911, -3.218314
15.223985, 2.124685
15.227065, 0.792714
15.227076, -1.823120
15.227689, 8.427746
15.227720, 3.274319
15.227981, 4.175167
15.228219, 3.855006
15.228282, 0.014964
15.228353, 1.683745
15.228683, -2.344068
15.229167, 1.080327
15.229799, 3.184990
15.230853, 0.353239
15.231688, 0.077577
15.231739, 0.923967
15.232708, 0.937718
15.232709, 1.193750
15.233756, 4.753244
15.233787, -2.603245
15.235412, -4.997486
15.235446, 1.803354
15.236554, -2.144108
15.238142, -3.779561
15.238158, -0.299493
15.240211, 3.417809
15.240275, -3.127903
15.240914, 4.549042
15.242150, -3.181623
15.242769, -0.602993
15.242778, 2.623639
15.243313, 2.525387
15.243917, 0.876930
15.244379, 4.445931
15.245331, -4.731468
15.246676, 3.378483
15.247231, 2.167873
15.247451, 0.205057
15.248048, -3.555531
15.248673, 4.215865
15.249187, -1.767686
15.251248, 1.930016
15.252158, -0.400344
15.253957, -4.371481
15.254230, 0.655156
15.255141, -3.996727
15.255218, 4.739893
15.255701, 0.962438
15.257298, -0.046947
15.258461, 3.668647
15.258720, -0.974242
15.260054, 0.027562
15.260216, -3.770085
15.260485, 3.745838
15.261444, -0.654841
15.261778, 6.991738
15.266388, 6.909061
15.267022, -3.849238
15.267589, -2.464709
15.268911, 3.506528
15.269265, 8.568565
15.270069, 0.508843
15.270988, 3.454698
15.271616, 6.499550
15.272381, -6.202808
15.273582, 1.617588
15.274374, 2.183120
15.274690, 4.317334
15.275177, 4.132650
15.278280, 2.936759
15.278678, 0.471326
15.278771, -4.800399
15.278956, 0.526185
15.279144, -0.744353
15.279244, -0.530315
15.279287, 6.380561
15.280185, 4.391729
15.280513, 0.757305
15.280753, -3.460197
15.280950, 5.014360
15.281252, -0.192456
15.281370, -2.551727
15.282087, 4.484305
15.282332, 1.134361
15.282344, 4.801011
15.283469, 1.220660
15.283596, -3.540940
15.283648, 7.902933
15.283768, -0.666160
15.284024, 2.103271
15.285702, 3.931403
15.285912, 3.853423
15.287115, 4.512753
15.287480, -1.020993
15.287547, 1.222196
15.288219, 6.052404
15.289918, 6.937660
15.290819, -2.266965
15.290861, -2.895488
15.291444, -3.123018
15.292605, -1.647172
15.292643, -0.076658
15.292807, 7.235810
15.293622, -1.902463
15.294272, 0.984690
15.295559, 4.330400
15.295915, 8.405037
15.296125, -0.581360
15.296474, 0.899391
15.299449, 7.478044
15.300950, -4.380768
15.301338, -0.371269
15.301843, -6.770178
15.302416, -5.614254
15.302618, 1.097540
15.302652, 4.572368
15.302691, -3.171200
15.303303, 0.811883
15.303370, -1.133180
15.305694, -0.496740
15.306970, -3.752207
15.307195, 3.407519
15.309915, -1.503879
15.310007, -3.116474
15.310243, -0.378746
15.310869, 1.013548
15.311460, 4.237016
15.312265, -0.198506
15.312268, 2.013147
15.313183, -1.134473
15.313189, -3.233766
15.313551, 1.819348
15.316267, -1.697980
15.316993, 6.048774
15.317166, -3.022361
15.317872, 3.185939
15.318130, -4.118615
15.318883, 2.032605
15.319325, 0.080114
15.320218, -1.783604
15.320250, 2.030525
15.322542, -0.261878
15.322576, -1.413461
15.322843, 4.106692
15.324111, 0.903795
15.325025, -4.818080
15.325115, -6.837497
15.325347, 2.609159
15.325665, 2.379374
15.325703, -1.722232
15.326722, -3.175141
15.328322, 1.442662
15.328966, 2.459459
15.330063, 0.578886
15.330347, -4.624428
15.332099, -2.542547
15.332665, 0.026876
15.332959, 4.369356
15.333166, -2.253265
15.333367, 0.393994
15.333858, 2.574861
15.335795, 3.241362
15.336594, -2.976056
15.337404, 4.056773
15.337459, 1.863139
15.337708, -5.093055
15.339343, -1.093592
15.341952, 0.992894
15.342134, 4.803289
15.342405, 3.285879
15.344142, -1.607699
15.345626, -3.254702
15.346106, 0.030434
15.347590, 0.837038
15.347931, 2.680570
15.348071, -1.528464
15.348500, 1.012611
15.348643, -0.151762
15.349180, -4.580148
15.349362, -6.870346
15.350964, 1.429177
15.351276, 0.866152
15.352165, -2.802552
15.352424, -3.323841
15.352594, -4.552532
15.352989, -2.018925
15.353042, 2.500431
15.353984, 1.489253
15.354123, 2.663726
15.355379, -1.163731
15.356676, -3.076899
15.357030, -2.550562
15.357858, -6.925122
15.358177, -2.305417
15.359359, 0.593939
15.361570, 2.290089
15.362111, -4.903846
15.362413, 3.429442
15.362788, -1.579652
15.366496, -4.785547
15.366720, -0.530085
15.367878, 1.335462
15.369806, 3.410327
15.370022, 1.628956
15.370558, 3.377609
15.370969, 7.618727
15.372341, 3.804544
15.372730, -4.029675
15.373443, 1.294180
15.373840, 2.740049
15.374104, -1.039252
15.374784, 3.016136
15.375661, -2.815338
15.375705, 3.441069
15.376001, -0.723797
15.376083, 3.306136
15.376264, 7.038921
15.376335, -3.878419
15.378604, 1.029497
15.379015, -2.975774
15.379426, 0.574480
15.379593, 4.825894
15.379779, -3.806463
15.379862, 0.174022
15.381028, -2.609587
15.381028, 3.504799
15.382606, 0.345098
15.382647, -2.499127
15.382801, -3.064478
15.382854, 4.900478
15.387121, -4.592054
15.387389, -1.187064
15.387665, 1.002706
15.387699, -1.668930
15.388493, -0.883093
15.388902, -1.183513
15.389411, -0.636644
15.389973, -2.008679
15.390115, -0.882095
15.390306, 1.621782
15.391473, 2.364978
15.391922, -1.694149
15.393239, -1.021530
15.393906, 7.864787
15.394482, -1.549259
15.394618, -2.134809
15.395546, 3.283723
15.396389, -1.366715
15.396897, 3.676007
15.396999, 8.286369
15.397436, -6.143315
15.397812, 7.208340
15.399380, 0.489105
15.399384, -0.835842
15.400445, -4.247307
15.400485, -0.935192
15.400673, 1.719056
15.401019, -0.163787
15.401197, -0.128387
15.401397, 0.299709
15.401568, -0.939386
15.401588, -1.137035
15.401776, -2.326045
15.402211, 2.052912
15.403151, 3.605896
15.406035, -0.043111
15.406419, -0.060602
15.406978, -0.589821
15.408908, -1.963390
15.409071, -0.915043
15.414057, -0.482808
15.414122, 3.495024
15.414167, 1.063064
15.414588, 1.839554
15.416521, 0.215523
15.416916, 0.995398
15.417042, -4.558047
15.417333, -5.841361
15.417747, 3.135995
15.418376, -3.727636
15.418627, 1.352456
15.419412, 0.921884
15.420895, -0.744220
15.421396, -2.287045
15.421812, -6.274386
15.423090, 2.654886
15.423358, -2.876627
15.424001, 1.249472
15.424961, 5.818741
15.425781, 5.718604
15.426043, -1.863987
15.426906, 2.825981
15.428062, -4.139461
15.428955, -2.327596
15.428992, -0.667299
15.429245, 1.545501
15.429515, 0.760893
15.430217, 2.214405
15.430477, -4.231747
15.431337, -0.580366
15.432656, 0.138539
15.433466, -0.684408
15.433713, 2.407536
15.434214, -1.905278
15.434257, -3.730226
15.434300, 1.880161
15.435887, -0.913108
15.438969, 0.175051
15.439532, -1.414955
15.440082, 7.340722
15.440317, -0.784209
15.441715, -2.303172
15.441942, -1.137073
15.443243, -3.728168
15.445524, -4.055771
15.446492, 1.839208
15.446763, -3.422310
15.447137, 2.978347
15.448614, -3.436401
15.448820, -1.179309
15.449123, -6.437617
15.450369, -3.886351
15.450581, 4.320821
15.451052, 3.744119
15.451402, 0.961572
15.452591, -0.786722
15.453118, 3.279851
15.453793, 7.084479
15.454068, 7.395939
15.455876, -0.309413
15.457069, 0.096207
15.457069, 0.096207
15.458836, -1.621625
15.459088, -0.841463
15.461150, 3.068116
15.462839, 0.341355
15.463598, 1.313260
15.464692, -4.108817
15.465410, 1.982005
15.465581, 2.387224
15.469587, -6.754595
15.470468, -4.777925
15.470550, 3.996828
15.471489, -0.918726
15.471564, -0.260430
15.472116, 0.551822
15.472214, 0.887981
15.472602, 0.126070
15.472842, 0.223683
15.473552, -0.210912
15.473741, 0.111349
15.473935, -1.030844
15.474664, -2.667697
15.474797, 5.106234
15.475158, -2.300559
15.476192, -0.682206
15.477895, 0.042378
15.478108, -1.397936
15.478360, 2.685517
15.478866, 8.338329
15.479931, -0.896368
15.480048, 4.712126
15.481874, 0.278024
15.481880, 3.164797
15.482161, -2.983855
15.482170, 6.017286
15.482702, 3.220104
15.482804, 1.061145
15.482829, 0.758058
15.483079, -0.679542
15.483339, 0.691439
15.483538, 0.503053
15.483609, 1.670842
15.483712, 1.714245
15.483979, 0.471069
15.484844, 0.156445
15.485126, 7.480638
15.485881, 2.759288
15.486433, 0.716595
15.486946, -3.927794
15.487216, -1.105675
15.488709, 2.557178
15.489122, 4.203242
15.489694, -0.262812
15.489778, -4.532908
15.491125, 0.362654
15.491810, 4.458714
15.493256, -3.010661
15.493296, -2.868989
15.493831, 4.154783
15.493856, 5.191651
15.494241, 1.034262
15.494372, 2.668668
15.494775, 0.840640
15.497276, 1.450313
15.498334, 8.852936
15.498339, -1.121246
15.499296, -2.353114
15.499327, -0.242393
15.499669, -0.895837
15.500851, -0.774876
15.500929, 2.643152
15.501071, -3.131930
15.502450, -1.817577
15.502766, 0.806622
15.503666, -0.820834
15.503903, -0.562840
15.503903, -0.562840
15.504697, -0.399045
15.504924, -3.338124
15.504937, 1.426633
15.504975, -4.147703
15.506184, -0.487258
15.508728, -1.161294
15.510677, -0.027211
15.511537, 1.248079
15.511749, 3.507787
15.511837, -3.561542
15.512039, 2.117729
15.516048, -4.165342
15.516285, -0.072758
15.516941, -0.364265
15.517029, -1.174308
15.517106, 0.393457
15.517544, -6.186015
15.519275, -2.665223
15.519825, -1.502528
15.520198, 1.624865
15.520310, 1.577370
15.520980, -0.390581
15.522375, 4.646647
15.522387, -1.972661
15.522580, -4.633365
15.522643, 5.008218
15.523347, -1.843923
15.523377, -2.694135
15.523868, -0.132242
15.524311, 3.436824
15.524319, 2.884679
15.524560, 0.199148
15.525083, -0.147609
15.525126, -1.207467
15.525465, -2.331858
15.526554, -2.065101
15.527417, -2.168947
15.528040, -6.571171
15.528193, -0.551569
15.529763, 1.314654
15.530111, 1.752811
15.530188, 0.086326
15.533798, 2.158371
15.534699, -5.994249
15.534838, -2.193036
15.535755, 1.120645
15.536167, 0.398825
15.536304, 0.317377
15.536439, -0.446802
15.537013, -2.096317
15.537033, -0.354282
15.537520, 1.410467
15.537661, 0.306298
15.538149, 4.055813
15.540192, 0.679249
15.541298, -0.084448
15.541949, 1.173291
15.542037, 2.315245
15.543087, -4.041228
15.543801, -1.941680
15.546395, 8.647871
15.546550, 4.267230
15.547231, -0.728666
15.547249, -0.529324
15.547893, -4.155049
15.549523, 2.868660
15.551162, 4.105383
15.551339, 1.204811
15.552263, 1.675656
15.552424, 0.242660
15.552570, 0.139074
15.554325, 7.085264
15.554352, 0.742154
15.555590, 7.537323
15.556810, 0.273557
15.556903, -0.126413
15.557525, 1.609499
15.558296, 3.561156
15.559052, -0.598207
15.559193, -1.278178
15.559289, 1.160832
15.559670, -1.404561
15.560329, -2.013774
15.560447, -3.288870
15.560850, -0.488168
15.561280, 0.203125
15.561482, -3.660298
15.562180, -2.522875
15.562196, -0.439531
15.563348, -2.135826
15.564071, 6.303184
15.564732, 0.421459
15.565227, -1.225465
15.566197, -1.085769
15.568805, -1.146830
15.569214, -1.630709
15.569283, -0.928206
15.569844, -0.025808
15.569852, 4.346977
15.570522, -5.719693
15.570589, -0.198922
15.571426, 5.745227
15.572906, -4.056560
15.573814, 1.323187
15.573969, 1.796872
15.574208, 0.175797
15.574276, -1.008214
15.574907, 0.878008
15.574962, -0.831649
15.575313, -5.940438
15.575317, 3.438623
15.575690, 0.104062
15.576520, -0.264956
15.577017, 2.035267
15.577202, 2.985310
15.577308, -5.671226
15.577573, 2.928705
15.577818, 8.074468
15.579226, 2.333445
15.579922, -5.977892
15.580655, -1.671801
15.581019, -3.948554
15.581090, -6.027122
15.582268, -6.131382
15.583095, 2.968995
15.583184, -3.745312
15.584792, 1.679695
15.586573, 2.141185
15.586750, -4.685436
15.588340, 7.435840
15.588794, -1.091829
15.589675, 1.847149
15.590476, 0.699304
15.590861, -4.061004
15.591715, -4.113956
15.591794, -4.079078
15.592866, 2.491262
15.593109, -2.180720
15.594444, -0.370040
15.595850, 2.857484
15.596235, 1.229941
15.596507, -0.501547
15.596746, -4.166551
15.597482, 1.887209
15.597601, -1.075315
15.598126, 7.760433
15.598207, 4.527680
15.598569, 1.104172
15.599689, -4.024037
15.600276, 2.247640
15.600687, -2.842057
15.602246, -3.154181
15.602259, -0.250432
15.602660, 0.642288
15.603320, -0.616048
15.604884, 1.674858
15.607441, -2.350878
15.608988, -0.164224
15.609132, 4.624333
15.609237, 2.993906
15.609379, -0.040488
15.609648, -0.651259
15.610302, -0.954477
15.613683, -2.171393
15.614536, -3.826857
15.614634, 0.860270
15.614765, 0.606622
15.614853, 4.386385
15.614952, -5.925588
15.615070, 0.720589
15.615711, -0.860983
15.618271, 8.685865
15.618540, -1.112343
15.618732, -3.175359
15.619325, -3.207551
15.619414, -3.490698
15.619652, 2.835447
15.620171, 1.267186
15.620393, -3.468009
15.620471, -1.529984
15.620647, 0.110211
15.620853, 2.024077
15.621490, -0.837141
15.622611, 3.645864
15.622797, 2.724189
15.623720, 2.681469
15.623829, -1.367369
15.625140, -0.535224
15.625159, -0.503248
15.626212, -3.285214
15.627011, 0.696967
15.628583, -2.711583
15.629194, 0.005384
15.630348, 0.827243
15.630624, -2.951155
15.630739, 3.000988
15.631290, -0.744756
15.632018, -1.916962
15.633783, 4.850195
15.634130, -1.608078
15.638606, -2.824298
15.639159, 1.288163
15.639397, 3.348024
15.639511, -1.505781
15.640455, 1.469489
15.640675, -3.194355
15.641957, 1.692376
15.642193, -4.534206
15.642243, -1.706640
15.642635, 2.962113
15.644245, -1.299031
15.645320, 8.986588
15.645384, 4.951026
15.645813, -0.768840
15.646750, 2.697262
15.647789, -0.440157
15.648536, -1.967816
15.648752, 2.989517
15.649562, 3.397755
15.649677, -2.707096
15.650375, 1.187886
15.650847, -1.030099
15.650978, 2.775645
15.651236, -3.186434
15.652547, -3.942177
15.653901, 2.644112
15.654293, 7.445774
15.654410, -3.018273
15.655757, -2.822927
15.657538, 1.508074
15.658040, -5.842017
15.658554, 8.631012
15.658774, 1.846611
15.659631, 4.662774
15.660792, 2.542365
15.661542, 0.558294
15.661872, -4.088573
15.663089, -6.734997
15.664929, 3.363359
15.667018, -2.030357
15.667612, -4.339873
15.670163, 0.362099
15.671004, -0.702458
15.672374, -0.125510
15.672641, -0.378020
15.673829, -0.853758
15.673959, 0.305230
15.674079, -1.153686
15.674746, 0.095949
15.675653, -3.359563
15.676835, -0.763864
15.677027, -2.198814
15.677162, -3.845165
15.677381, -2.482698
15.677399, -4.342134
15.678021, 6.306400
15.679098, -2.954153
15.679311, -2.053301
15.679343, 0.764979
15.680657, -4.270716
15.683432, -1.043535
15.683784, 1.073775
15.683915, -1.235618
15.683975, -1.207342
15.685062, -3.125389
15.685119, -0.188667
15.685167, -4.366479
15.685539, -1.645163
15.685805, -2.594474
15.686257, -3.235463
15.686435, 4.700121
15.688417, -3.531829
15.688496, 2.147642
15.688555, -0.346062
15.690909, -0.077937
15.691196, -5.837128
15.691975, 3.404789
15.692933, -5.503199
15.694087, 0.565449
15.694684, -4.447468
15.696073, 0.355361
15.696075, -3.357471
15.696138, 4.804580
15.696359, 1.601738
15.697869, 1.064527
15.699024, -4.484641
15.700034, -4.868532
15.700586, -3.697878
15.701024, -0.952888
15.702287, 1.722551
15.704214, -2.762496
15.704283, -1.095814
15.704946, 0.967694
15.706032, 5.545358
15.706919, -3.248801
15.707309, 0.510893
15.707446, 8.466476
15.708234, 0.066693
15.708340, 2.907599
15.708606, 2.561522
15.708732, 4.664769
15.709453, 2.931219
15.710007, -5.329251
15.710037, -3.364778
15.710491, -0.779056
15.712782, 0.146944
15.713809, 2.716371
15.715169, 1.599119
15.715273, 0.461208
15.716741, -4.567133
15.716874, -0.472739
15.717821, -0.701226
15.718144, -4.563997
15.718683, -0.977492
15.720117, -4.313772
15.720948, -0.332411
15.721159, 2.371446
15.721790, 5.556940
15.721901, -4.364046
15.723233, -5.363788
15.724866, 0.152532
15.725631, -1.821148
15.726892, 0.888044
15.727488, 2.919065
15.728799, 2.571661
15.729753, -1.560168
15.731176, -4.529625
15.731197, 0.994792
15.731475, 6.653328
15.731597, -1.141312
15.733059, -3.903312
15.733317, 0.056266
15.735635, 0.501299
15.736832, -6.055862
15.737020, -0.713439
15.737256, 3.631139
15.737512, 2.188118
15.737768, -0.115599
15.738523, -0.924018
15.738564, -0.751029
15.739116, 1.595847
15.739210, -5.212318
15.739237, 1.914103
15.740579, 4.945620
15.741320, -0.245431
15.741345, -1.613081
15.742497, 0.681557
15.742831, -1.086710
15.742848, -4.238831
15.743273, 0.634829
15.743652, -0.812217
15.744555, -6.927300
15.747073, 0.789662
15.748056, -4.788342
15.748395, 0.443001
15.748725, -1.923273
15.749382, 6.938873
15.749741, -3.212630
15.750571, 0.389599
15.751260, 2.456111
15.752715, 1.454721
15.753095, -0.149001
15.753569, 0.010681
15.754697, -0.589170
15.754712, -0.735293
15.755913, 3.327241
15.759053, 0.919890
15.760081, -4.040465
15.762218, -3.599101
15.762592, 0.811432
15.764316, 1.175427
15.764368, 4.376597
15.764476, -1.946415
15.765269, 3.550453
15.767235, 0.615988
15.767445, 6.908372
15.768277, 2.270988
15.769341, -2.656969
15.770230, -1.888263
15.771656, 3.772404
15.772140, 1.138185
15.772594, 4.253686
15.772736, 2.736334
15.773472, 8.326069
15.774010, 3.221188
15.774139, 0.757095
15.775355, 0.793539
15.779046, 0.781534
15.780360, -2.900353
15.781172, 0.627484
15.781183, -0.066642
15.781611, 3.794952
15.781801, -5.980153
15.783222, 1.235382
15.784046, 3.841718
15.784435, 3.875497
15.785521, 2.974169
15.787123, 0.043584
15.789393, 0.467291
15.789896, 1.425990
15.791533, 0.282626
15.792247, -4.388605
15.792578, 0.430597
15.793006, 0.824412
15.794456, 2.312067
15.795098, -2.267989
15.795172, 0.217752
15.795865, -0.124119
15.796158, 7.829713
15.796455, -2.865511
15.797213, -0.215528
15.797312, 6.335706
15.798436, 4.393467
15.798547, -0.694116
15.799348, -3.460914
15.799981, 2.070663
15.800190, 3.803221
15.800812, 3.443069
15.801209, -4.224686
15.801958, -3.905230
15.803551, 0.455057
15.803581, 4.907334
15.804138, 2.352760
15.805188, 6.866620
15.806101, 2.022497
15.806346, -1.268994
15.807414, -5.058100
15.808571, -3.771672
15.808736, 0.850774
15.809302, -4.055799
15.809693, -1.861168
15.810134, -4.513617
15.810582, -3.811322
15.812344, -0.283194
15.813754, 3.451471
15.813802, 0.376449
15.815371, 0.590048
15.816067, 5.179506
15.816502, -5.063833
15.817572, -2.530278
15.817848, -4.743824
15.817971, -3.190173
15.818548, -6.860103
15.819785, -1.931354
15.819952, 1.232845
15.820146, -4.163976
15.822379, 5.763087
15.824809, 3.960258
15.825545, -0.333974
15.825823, 0.026650
15.825942, 4.492842
15.826050, 0.933691
15.826355, -0.678244
15.827336, 4.243504
15.828522, -3.898020
15.828615, 1.228599
15.829050, 1.897791
15.830456, -0.315941
15.830855, -1.106711
